BatchID,Start Date,Start Time,Start Date+Time, Num Nodes, Duration (s), Bytes Read, Bytes Written,Bytes Read (GB),Bytes Written (GB), Opens, Closes, GetAttr, SetAttr,Avg. GB Read/node,Avg. GB Written/node
3041003,10/29/16,22:30:43,10/29/16 22:30,81,6491,61868032000,18983957255,57.61909485,17.68018795,"340,909","80,743","63,659","19,197",0.71135,0.21827
3041007,10/29/16,22:36:57,10/29/16 22:36,300,6563,2.33844E+11,68989748322,217.7845764,64.25171003,"1,254,729","293,377","264,389","71,100",0.72595,0.21417
3041008,10/29/16,22:37:14,10/29/16 22:37,300,6566,2.19202E+11,72854041290,204.1474686,67.85061331,"1,251,954","292,445","286,800","70,949",0.68049,0.22617
3041011,10/29/16,22:38:42,10/29/16 22:38,162,6336,1.01861E+11,34084907081,94.86581421,31.74404342,"676,509","157,145","128,867","38,394",0.58559,0.19595
3041015,10/29/16,22:41:16,10/29/16 22:41,296,6771,2.20649E+11,66754808618,205.495327,62.17026023,"1,222,265","283,784","321,131","69,299",0.69424,0.21003
3041017,10/29/16,22:44:20,10/29/16 22:44,36,5968,20517187584,6809200226,19.10811996,6.341561886,"150,230","34,750","28,244","8,532",0.53078,0.17615
3041021,10/29/16,22:55:34,10/29/16 22:55,15,5806,1662500864,2430585892,1.548324585,2.263659511,"62,466","14,496","10,314","3,555",0.10322,0.15091
3041027,10/29/16,23:03:37,10/29/16 23:03,15,6527,3808194560,2571534562,3.546657562,2.394928189,"62,549","14,579","14,529","3,555",0.23644,0.15966
3041031,10/29/16,23:11:04,10/29/16 23:11,15,6385,3507707904,2745668983,3.266807556,2.557103506,"62,840","14,886","14,779","3,555",0.21779,0.17047
3041037,10/29/16,23:25:48,10/29/16 23:25,15,6403,2567741440,2690087080,2.391395569,2.505338825,"62,884","14,922","14,452","3,555",0.15943,0.16702
3041043,10/29/16,23:29:11,10/29/16 23:29,22,5941,14130438144,3997821194,13.15999603,3.723261127,"91,574","21,218","15,196","5,214",0.59818,0.16924
3041044,10/29/16,23:29:21,10/29/16 23:29,22,5923,7817285632,4154959344,7.280414581,3.869607434,"91,694","21,338","15,185","5,214",0.33093,0.17589
3041045,10/29/16,23:29:24,10/29/16 23:29,22,5848,7907667968,3666019184,7.364589691,3.414246425,"88,818","20,641","14,695","5,006",0.33475,0.15519
3041046,10/29/16,23:29:56,10/29/16 23:29,22,5618,3765825536,4054421663,3.507198334,3.775974422,"91,702","21,346","15,407","5,214",0.15942,0.17164
3041048,10/29/16,23:30:33,10/29/16 23:30,18,6081,8492064768,2902934237,7.908851624,2.703568188,"72,156","16,771","12,043","4,117",0.43938,0.15020
3041051,10/29/16,23:40:38,10/29/16 23:40,63,5742,43470925824,13139320663,40.48545456,12.23694595,"259,668","60,373","48,033","14,780",0.64263,0.19424
3041056,10/29/16,23:53:59,10/29/16 23:53,15,5858,7389937664,2680096972,6.882415771,2.496034812,"62,443","14,473","10,207","3,555",0.45883,0.16640
3041059,10/29/16,23:54:42,10/29/16 23:54,15,5829,6567579648,2634959460,6.116535187,2.453997228,"62,473","14,511","10,411","3,555",0.40777,0.16360
3041060,10/29/16,23:54:45,10/29/16 23:54,15,5826,4862955520,2436159160,4.528980255,2.268850021,"59,713","13,922","12,310","3,359",0.30193,0.15126
3041092,10/30/16,1:16:38,10/30/16 1:16,15,6735,8293203968,2670549558,7.723648071,2.48714309,"62,599","14,541","11,102","3,555",0.51491,0.16581
3041094,10/30/16,1:17:09,10/30/16 1:17,15,6441,6268542976,2767673815,5.838035583,2.577597103,"62,707","14,561","11,962","3,555",0.38920,0.17184
3041098,10/30/16,1:22:52,10/30/16 1:22,28,6521,20028092416,6173164905,18.65261459,5.749207833,"117,129","27,189","22,140","6,636",0.66616,0.20533
3041105,10/30/16,1:29:14,10/30/16 1:29,15,6218,3317637120,2697967873,3.089790344,2.512678386,"62,878","14,512","10,549","3,555",0.20599,0.16751
3041106,10/30/16,1:33:15,10/30/16 1:33,47,6064,30420389888,8719512282,28.33119583,8.120678628,"182,453","42,514","34,233","10,229",0.60279,0.17278
3041120,10/30/16,1:48:42,10/30/16 1:48,15,6405,5171187712,2894928050,4.816043854,2.696111845,"62,733","14,587","10,484","3,555",0.32107,0.17974
3041121,10/30/16,1:48:46,10/30/16 1:48,15,6467,6123503616,2865089336,5.702957153,2.668322377,"62,881","14,647","10,533","3,555",0.38020,0.17789
3041123,10/30/16,1:49:09,10/30/16 1:49,15,5956,5622153216,2524110045,5.236038208,2.350760666,"62,803","14,569","10,549","3,555",0.34907,0.15672
3041128,10/30/16,1:51:36,10/30/16 1:51,52,6436,28432039936,12808435763,26.47940063,11.92878537,"217,865","50,689","39,504","12,324",0.50922,0.22940
3041175,10/30/16,2:28:11,10/30/16 2:28,15,5697,5213929472,2532560301,4.85585022,2.35863058,"62,918","14,464","10,504","3,555",0.32372,0.15724
3041176,10/30/16,2:28:14,10/30/16 2:28,15,5746,4984565760,2735807506,4.642238617,2.54791929,"62,565","14,507","10,381","3,555",0.30948,0.16986
3041178,10/30/16,2:28:16,10/30/16 2:28,15,6260,6950141952,2780247157,6.472824097,2.58930694,"62,826","14,592","11,527","3,555",0.43152,0.17262
3041179,10/30/16,2:28:31,10/30/16 2:28,15,5647,5061918720,2697363900,4.714279175,2.512115892,"62,644","14,454","10,385","3,555",0.31429,0.16747
3041187,10/30/16,2:43:38,10/30/16 2:43,22,5642,12169674752,3950522546,11.33389282,3.679210829,"86,775","20,209","15,074","4,933",0.51518,0.16724
3041188,10/30/16,2:47:16,10/30/16 2:47,15,5916,4207079424,2537288005,3.918148041,2.363033597,"62,765","14,531","10,257","3,555",0.26121,0.15754
3041190,10/30/16,2:48:03,10/30/16 2:48,15,6253,1977917440,2565369722,1.842079163,2.389186734,"62,866","14,764","13,075","3,555",0.12281,0.15928
3041192,10/30/16,2:48:42,10/30/16 2:48,43,6666,19589492736,10021550306,18.24413681,9.333296033,"179,817","41,643","33,034","10,191",0.42428,0.21705
3041196,10/30/16,2:52:39,10/30/16 2:52,15,6411,9134424064,2700900084,8.507095337,2.51540922,"63,039","14,725","13,837","3,555",0.56714,0.16769
3041198,10/30/16,2:58:11,10/30/16 2:58,103,6704,88206581760,25258012757,82.14878082,23.52335747,"431,293","100,139","75,664","24,411",0.79756,0.22838
3041199,10/30/16,3:03:23,10/30/16 3:03,113,6449,95030382592,26284352395,88.50394058,24.47921074,"473,327","109,709","85,579","26,781",0.78322,0.21663
3041219,10/30/16,3:38:45,10/30/16 3:38,300,6607,2.36593E+11,68471401207,220.3440704,63.76896166,"1,238,597","287,447","274,778","70,039",0.73448,0.21256
3041231,10/30/16,3:51:08,10/30/16 3:51,15,6288,2143858688,2766718566,1.996623993,2.576707458,"62,866","14,500","10,858","3,555",0.13311,0.17178
3041240,10/30/16,4:09:24,10/30/16 4:09,67,6671,53685395456,15710060972,49.99842072,14.63113443,"281,099","65,433","54,001","15,879",0.74625,0.21838
3041243,10/30/16,4:19:34,10/30/16 4:19,15,6208,6635425792,2518068585,6.179721832,2.345134118,"62,638","14,492","10,293","3,555",0.41198,0.15634
3041244,10/30/16,4:19:37,10/30/16 4:19,15,6222,4410322944,2573509721,4.107433319,2.396767699,"62,778","14,500","10,302","3,555",0.27383,0.15978
3041246,10/30/16,4:19:41,10/30/16 4:19,15,5869,4481843200,2421961923,4.174041748,2.255627814,"62,795","14,473","11,850","3,555",0.27827,0.15038
3041248,10/30/16,4:23:51,10/30/16 4:23,31,6554,23297048576,6542216275,21.69706726,6.092913705,"126,789","29,302","21,042","7,134",0.69991,0.19655
3041249,10/30/16,4:26:11,10/30/16 4:26,15,6243,4367917056,2535363237,4.067939758,2.361241017,"62,768","14,622","14,418","3,555",0.27120,0.15742
3041253,10/30/16,4:33:17,10/30/16 4:33,15,6403,5128019968,2741685563,4.775840759,2.553393657,"63,034","14,904","11,224","3,555",0.31839,0.17023
3041255,10/30/16,4:37:07,10/30/16 4:37,15,6227,5315801088,2772324735,4.950725555,2.58192861,"62,639","14,449","12,950","3,555",0.33005,0.17213
3041256,10/30/16,4:37:10,10/30/16 4:37,15,6270,3304030208,2844120183,3.07711792,2.648793331,"62,885","14,607","11,659","3,555",0.20514,0.17659
3041259,10/30/16,4:40:26,10/30/16 4:40,33,6871,21652496384,7311985447,20.16545868,6.809817112,"137,947","31,885","23,760","7,821",0.61107,0.20636
3041260,10/30/16,4:40:30,10/30/16 4:40,15,6341,2906345472,2842009650,2.706745148,2.646827744,"63,139","14,869","11,768","3,555",0.18045,0.17646
3041261,10/30/16,4:45:58,10/30/16 4:45,15,6437,5138804736,2729860622,4.785884857,2.542380823,"59,840","13,917","9,983","3,407",0.31906,0.16949
3041262,10/30/16,4:51:07,10/30/16 4:51,58,6455,40677031936,14069973754,37.88343811,13.10368418,"242,429","56,241","49,864","13,746",0.65316,0.22593
3041264,10/30/16,4:59:13,10/30/16 4:59,15,6482,5407621120,3057037619,5.036239624,2.847088146,"62,581","14,479","10,556","3,555",0.33575,0.18981
3041269,10/30/16,5:37:59,10/30/16 5:37,15,6434,2138521600,2627342265,1.991653442,2.446903163,"62,756","14,566","10,808","3,555",0.13278,0.16313
3041272,10/30/16,5:49:34,10/30/16 5:49,15,6308,5058756608,2850921136,4.711334229,2.655127212,"59,806","13,927","10,046","3,396",0.31409,0.17701
3041276,10/30/16,6:01:00,10/30/16 6:01,15,5847,5158629376,2607181658,4.804347992,2.428127134,"62,716","14,482","11,165","3,555",0.32029,0.16188
3041277,10/30/16,6:01:03,10/30/16 6:01,15,6545,2581721088,2956794813,2.404415131,2.753729758,"62,621","14,475","10,584","3,555",0.16029,0.18358
3041280,10/30/16,6:07:19,10/30/16 6:07,19,6556,10452643840,3979937250,9.734783173,3.706605406,"79,468","18,354","13,265","4,503",0.51236,0.19508
3041282,10/30/16,6:13:07,10/30/16 6:13,15,6373,4464984064,2947935978,4.158340454,2.745479325,"63,046","14,900","10,693","3,555",0.27722,0.18303
3041283,10/30/16,6:13:10,10/30/16 6:13,15,6347,3700178944,2368616412,3.446060181,2.205945935,"56,911","13,219","9,631","3,145",0.22974,0.14706
3041284,10/30/16,6:16:40,10/30/16 6:16,77,6541,52264890368,18520506184,48.67547226,17.2485655,"321,690","74,564","59,975","18,249",0.63215,0.22401
3041285,10/30/16,6:16:57,10/30/16 6:16,15,6484,3802165248,2749133173,3.541042328,2.560329785,"62,653","14,595","11,105","3,555",0.23607,0.17069
3041287,10/30/16,6:17:23,10/30/16 6:17,96,7108,80654258176,23513657953,75.11513138,21.89880046,"401,727","93,355","74,717","22,752",0.78245,0.22811
3041291,10/30/16,6:26:29,10/30/16 6:26,103,6658,83984556032,25952979108,78.21671295,24.17059532,"430,562","99,892","77,857","24,411",0.75939,0.23467
3041387,10/30/16,7:33:37,10/30/16 7:33,15,6322,3280130048,2812702077,3.054859161,2.61953294,"62,799","14,521","11,386","3,555",0.20366,0.17464
3041390,10/30/16,7:39:30,10/30/16 7:39,15,6180,3738730496,2971703423,3.481964111,2.767614483,"62,885","14,475","14,658","3,555",0.23213,0.18451
3041459,10/30/16,7:55:18,10/30/16 7:55,15,6502,4501626880,2691672919,4.192466736,2.506815753,"63,014","14,736","11,006","3,555",0.27950,0.16712
3041460,10/30/16,7:55:33,10/30/16 7:55,15,6337,6278295552,2905715888,5.847118378,2.706158802,"63,200","14,894","13,519","3,555",0.38981,0.18041
3041471,10/30/16,8:02:38,10/30/16 8:02,25,6353,18072915968,5276370672,16.83171463,4.914003119,"101,859","24,000","18,025","5,776",0.67327,0.19656
3041473,10/30/16,8:05:55,10/30/16 8:05,15,6933,3419086848,2154030466,3.184272766,2.006097199,"60,320","14,097","10,527","3,345",0.21228,0.13374
3041493,10/30/16,8:25:28,10/30/16 8:25,15,6404,3037945856,2865504625,2.829307556,2.668709145,"62,909","14,763","11,745","3,555",0.18862,0.17791
3041501,10/30/16,8:35:00,10/30/16 8:35,15,6512,5740273664,2563450656,5.346046448,2.387399465,"63,040","14,762","10,878","3,555",0.35640,0.15916
3041506,10/30/16,8:41:26,10/30/16 8:41,15,6743,7934898176,2770709322,7.389949799,2.580424139,"62,894","14,748","11,013","3,555",0.49266,0.17203
3041524,10/30/16,9:12:58,10/30/16 9:12,15,6575,1755443200,2719793929,1.634883881,2.533005484,"63,035","14,757","10,905","3,555",0.10899,0.16887
3041526,10/30/16,9:13:10,10/30/16 9:13,15,6556,5965807616,3006055422,5.556091309,2.799607275,"62,777","14,727","10,887","3,555",0.37041,0.18664
3041529,10/30/16,9:18:15,10/30/16 9:18,1,1932,436228096,28393540,0.406269073,0.026443545,"1,368",349,270,39,0.40627,0.02644
3041534,10/30/16,9:26:28,10/30/16 9:26,28,6578,12634370048,6020840168,11.76667404,5.607344367,"116,913","27,061","19,610","6,636",0.42024,0.20026
3041541,10/30/16,9:37:39,10/30/16 9:37,15,6370,7224578048,3036032880,6.728412628,2.827525958,"62,904","14,714","11,721","3,555",0.44856,0.18850
3041548,10/30/16,9:42:03,10/30/16 9:42,15,6449,10180165632,2790907344,9.481018066,2.599235013,"62,713","14,611","10,542","3,555",0.63207,0.17328
3041550,10/30/16,9:43:37,10/30/16 9:43,15,6567,7886651392,2675841670,7.345016479,2.492071753,"62,758","14,568","10,507","3,555",0.48967,0.16614
3041551,10/30/16,9:43:40,10/30/16 9:43,15,6771,8082157568,2381098826,7.527095795,2.217571089,"57,181","13,533","9,829","3,248",0.50181,0.14784
3041553,10/30/16,9:44:01,10/30/16 9:44,15,6190,7546769408,2961258943,7.028476715,2.757887303,"62,529","14,471","10,461","3,555",0.46857,0.18386
3041557,10/30/16,9:47:22,10/30/16 9:47,20,6481,12824653824,4010449844,11.94388962,3.735022474,"83,472","19,336","13,916","4,740",0.59719,0.18675
3041559,10/30/16,9:49:01,10/30/16 9:49,27,6295,8912777216,5812760755,8.300670624,5.413555312,"112,752","26,098","18,841","6,399",0.30743,0.20050
3041563,10/30/16,9:55:31,10/30/16 9:55,15,6876,5316734976,2316654053,4.951595306,2.157552217,"62,543","14,485","10,275","3,555",0.33011,0.14384
3041565,10/30/16,9:55:34,10/30/16 9:55,15,6214,7521882112,2812129850,7.005298615,2.619000012,"62,622","14,520","10,319","3,555",0.46702,0.17460
3041641,10/30/16,10:04:55,10/30/16 10:04,72,6488,61381685248,17311251359,57.16614914,16.12235919,"298,230","69,053","53,725","16,915",0.79397,0.22392
3041643,10/30/16,10:07:14,10/30/16 10:07,15,6454,5884694528,2769994249,5.480548859,2.579758176,"59,946","13,847","10,214","3,354",0.36537,0.17198
3041645,10/30/16,10:12:52,10/30/16 10:12,15,6588,3429744640,2906871242,3.194198608,2.707234809,"62,711","14,521","10,896","3,555",0.21295,0.18048
3041656,10/30/16,10:45:00,10/30/16 10:45,140,6567,1.18705E+11,34235482242,110.5530701,31.88427746,"585,405","135,485","108,240","33,180",0.78966,0.22774
3041663,10/30/16,11:03:26,10/30/16 11:03,15,6076,3366776832,2966285725,3.135555267,2.762568858,"62,629","14,483","11,779","3,555",0.20904,0.18417
3041665,10/30/16,11:03:29,10/30/16 11:03,15,6324,5486690304,2674614839,5.10987854,2.490929178,"60,125","14,026","14,564","3,395",0.34066,0.16606
3041671,10/30/16,11:22:49,10/30/16 11:22,42,6263,28339146752,8936950273,26.39288712,8.323183537,"169,867","39,301","29,500","9,532",0.62840,0.19817
3041674,10/30/16,11:30:01,10/30/16 11:30,15,5713,2965393408,2529880197,2.761737823,2.356134539,"62,685","14,495","11,306","3,555",0.18412,0.15708
3041676,10/30/16,11:32:14,10/30/16 11:32,15,5604,8074125312,2445311010,7.519615173,2.277373346,"62,586","14,484","10,366","3,555",0.50131,0.15182
3041683,10/30/16,11:33:51,10/30/16 11:33,15,6575,4807946240,2927086406,4.477748871,2.726061648,"62,953","14,903","14,770","3,555",0.29852,0.18174
3041687,10/30/16,11:36:26,10/30/16 11:36,15,6217,8870330368,2387267297,8.261138916,2.223315925,"56,872","13,216","12,212","3,150",0.55074,0.14822
3041691,10/30/16,11:40:03,10/30/16 11:40,15,5715,2928304128,2472773418,2.72719574,2.302949706,"62,734","14,500","10,351","3,555",0.18181,0.15353
3041944,10/30/16,11:58:55,10/30/16 11:58,33,6526,12077293568,6228397242,11.24785614,5.800646955,"137,633","31,879","23,150","7,821",0.34084,0.17578
3041945,10/30/16,12:03:26,10/30/16 12:03,15,6006,3246522368,2722951050,3.02355957,2.535945782,"62,890","14,700","10,581","3,555",0.20157,0.16906
3041953,10/30/16,12:11:05,10/30/16 12:11,15,6052,7752667136,3011413199,7.220233917,2.804597094,"62,768","14,534","11,171","3,555",0.48135,0.18697
3041954,10/30/16,12:11:07,10/30/16 12:11,15,6248,5100613632,2942714096,4.75031662,2.740616068,"59,845","13,878","10,488","3,363",0.31669,0.18271
3041955,10/30/16,12:11:10,10/30/16 12:11,15,6451,8109891584,2819281405,7.55292511,2.625660417,"62,723","14,489","11,372","3,555",0.50353,0.17504
3041956,10/30/16,12:11:13,10/30/16 12:11,15,5843,7288188928,2503670356,6.787654877,2.331724722,"62,632","14,486","10,327","3,555",0.45251,0.15545
3041959,10/30/16,12:17:08,10/30/16 12:17,31,6279,10529112064,6543539222,9.805999756,6.094145795,"129,547","29,925","21,839","7,347",0.31632,0.19659
3041966,10/30/16,12:25:47,10/30/16 12:25,15,6301,6006312960,2969607906,5.59381485,2.765662881,"62,613","14,511","10,766","3,555",0.37292,0.18438
3041967,10/30/16,12:27:54,10/30/16 12:27,15,6436,6209523712,2758563172,5.783069611,2.569112156,"62,716","14,526","10,252","3,555",0.38554,0.17127
3041989,10/30/16,12:44:58,10/30/16 12:44,15,6337,3875065856,2943299670,3.60893631,2.741161427,"62,490","14,476","10,597","3,555",0.24060,0.18274
3041991,10/30/16,12:49:28,10/30/16 12:49,15,6764,7230513152,2632416571,6.733940125,2.451628978,"62,736","14,502","11,321","3,555",0.44893,0.16344
3042005,10/30/16,13:11:06,10/30/16 13:11,23,6226,8270479360,4799890619,7.702484131,4.470246489,"96,176","22,270","16,103","5,451",0.33489,0.19436
3042007,10/30/16,13:18:35,10/30/16 13:18,15,6244,4826177536,2578989072,4.494728088,2.401870742,"62,798","14,660","10,664","3,555",0.29965,0.16012
3042008,10/30/16,13:18:38,10/30/16 13:18,15,6467,2856984576,2299809407,2.660774231,2.141864418,"60,003","14,044","10,218","3,355",0.17738,0.14279
3042014,10/30/16,13:30:06,10/30/16 13:30,15,6870,4160577536,2590218422,3.874839783,2.41232889,"62,731","14,629","10,809","3,555",0.25832,0.16082
3042016,10/30/16,13:32:33,10/30/16 13:32,15,6476,5796249600,2584749095,5.398178101,2.407235182,"59,918","13,995","10,186","3,380",0.35988,0.16048
3042017,10/30/16,13:32:44,10/30/16 13:32,20,6598,7638233088,3696157766,7.113658905,3.442315167,"83,618","19,570","14,719","4,740",0.35568,0.17212
3042018,10/30/16,13:42:22,10/30/16 13:42,40,6369,22399672320,9276506357,20.8613205,8.639419784,"167,414","39,062","29,021","9,480",0.52153,0.21599
3042019,10/30/16,13:47:20,10/30/16 13:47,40,6406,27886276608,8929693592,25.97111893,8.316425227,"167,377","39,025","28,764","9,480",0.64928,0.20791
3042020,10/30/16,13:48:13,10/30/16 13:48,15,6147,3410489344,2854244725,3.176265717,2.658222546,"62,793","14,647","10,863","3,555",0.21175,0.17721
3042023,10/30/16,13:54:22,10/30/16 13:54,22,6879,3705946112,4638798500,3.451431274,4.320217762,"92,128","21,472","15,776","5,214",0.15688,0.19637
3042024,10/30/16,13:56:11,10/30/16 13:56,19,6437,9495879680,3667435143,8.843727112,3.41556514,"79,533","18,515","13,619","4,503",0.46546,0.17977
3042025,10/30/16,14:00:50,10/30/16 14:00,15,6647,3767992320,2886892344,3.509216309,2.68862801,"62,674","14,660","10,668","3,555",0.23395,0.17924
3042027,10/30/16,14:03:47,10/30/16 14:03,29,6530,7502159872,6056959169,6.986930847,5.640982808,"121,176","28,258","21,276","6,873",0.24093,0.19452
3042029,10/30/16,14:08:48,10/30/16 14:08,15,6463,5863219200,2799234061,5.460548401,2.606989873,"62,846","14,656","10,750","3,555",0.36404,0.17380
3042030,10/30/16,14:09:15,10/30/16 14:09,15,6663,4722200576,2735191500,4.397891998,2.54734559,"62,798","14,608","10,770","3,555",0.29319,0.16982
3042031,10/30/16,14:16:41,10/30/16 14:16,15,6215,5446766592,2537565140,5.072696686,2.363291699,"62,628","14,614","10,640","3,555",0.33818,0.15755
3042043,10/30/16,14:31:39,10/30/16 14:31,15,6522,4925890560,2843209174,4.587593079,2.647944888,"62,752","14,650","10,854","3,555",0.30584,0.17653
3042048,10/30/16,14:44:56,10/30/16 14:44,27,6435,5839638528,5992854845,5.438587189,5.581281004,"112,873","26,351","19,636","6,399",0.20143,0.20671
3042050,10/30/16,14:54:22,10/30/16 14:54,64,6511,52589801472,14478517355,48.97806931,13.48417006,"265,243","61,782","47,290","14,956",0.76528,0.21069
3042052,10/30/16,14:58:49,10/30/16 14:58,50,6632,34421612544,11374168438,32.05762482,10.59301983,"207,350","48,573","36,991","11,692",0.64115,0.21186
3042055,10/30/16,15:10:52,10/30/16 15:10,20,6470,6579281920,3958700369,6.127433777,3.68682702,"83,875","19,651","14,439","4,740",0.30637,0.18434
3042056,10/30/16,15:11:12,10/30/16 15:11,15,6295,3169644544,2948316275,2.951961517,2.745833504,"62,897","14,715","10,916","3,555",0.19680,0.18306
3042063,10/30/16,15:25:37,10/30/16 15:25,15,6386,2734649344,2857493503,2.546840668,2.661248206,"62,840","14,702","10,760","3,555",0.16979,0.17742
3042066,10/30/16,15:29:38,10/30/16 15:29,9,5835,1225838592,990770873,1.141651154,0.92272728,"32,102","7,502","5,336","1,793",0.12685,0.10253
3042068,10/30/16,15:34:30,10/30/16 15:34,15,6276,5386756096,2741463531,5.016807556,2.553186874,"62,878","14,600","10,598","3,555",0.33445,0.17021
3042071,10/30/16,15:41:34,10/30/16 15:41,19,5664,6057590784,3511657736,5.641571045,3.270486124,"79,480","18,366","13,206","4,503",0.29692,0.17213
3042072,10/30/16,15:45:08,10/30/16 15:45,23,6252,11097231360,4594397921,10.33510208,4.278866501,"96,309","22,271","16,117","5,451",0.44935,0.18604
3042074,10/30/16,15:47:00,10/30/16 15:47,19,5892,5864747008,3357833746,5.461971283,3.127226369,"76,713","17,734","12,986","4,316",0.28747,0.16459
3042078,10/30/16,16:00:55,10/30/16 16:00,15,6099,6017392640,2742723646,5.604133606,2.554360447,"62,905","14,759","10,641","3,555",0.37361,0.17029
3042079,10/30/16,16:01:41,10/30/16 16:01,15,6609,4324896768,2726477236,4.027873993,2.539229799,"62,770","14,580","10,719","3,555",0.26852,0.16928
3042081,10/30/16,16:07:08,10/30/16 16:07,27,6409,7115689984,5428065291,6.627002716,5.055279742,"110,482","25,751","18,823","6,191",0.24544,0.18723
3042084,10/30/16,16:13:01,10/30/16 16:13,15,6206,1533874176,2776439921,1.428531647,2.585761175,"62,984","14,662","10,717","3,555",0.09524,0.17238
3042086,10/30/16,16:16:39,10/30/16 16:16,15,5873,5890715648,2515968617,5.486156464,2.34317837,"62,722","14,488","11,536","3,555",0.36574,0.15621
3042094,10/30/16,16:29:17,10/30/16 16:29,146,6709,1.25861E+11,34692872795,117.217598,32.31025561,"611,950","141,978","117,502","34,602",0.80286,0.22130
3042117,10/30/16,16:57:08,10/30/16 16:57,15,6333,3970387968,2713046876,3.697711945,2.526721802,"62,964","14,774","11,524","3,555",0.24651,0.16845
3042133,10/30/16,17:20:07,10/30/16 17:20,15,5752,5160116224,2375856605,4.805732727,2.21268889,"62,894","14,484","11,063","3,555",0.32038,0.14751
3042134,10/30/16,17:20:10,10/30/16 17:20,15,6400,2973696000,2609880221,2.769470215,2.430640367,"63,014","14,744","12,813","3,555",0.18463,0.16204
3042140,10/30/16,17:25:07,10/30/16 17:25,23,6384,13468676096,4752463317,12.5436821,4.426076372,"96,345","22,395","16,558","5,451",0.54538,0.19244
3042141,10/30/16,17:25:18,10/30/16 17:25,23,6468,8847257600,4798695544,8.239650726,4.469133489,"96,218","22,356","16,591","5,451",0.35825,0.19431
3042142,10/30/16,17:26:38,10/30/16 17:26,23,6360,9115922432,4469197905,8.489864349,4.162264899,"96,627","22,413","16,749","5,451",0.36912,0.18097
3042148,10/30/16,17:34:40,10/30/16 17:34,55,6424,30909255680,13592809764,28.78648758,12.65929059,"230,552","53,606","41,412","13,035",0.52339,0.23017
3042151,10/30/16,17:40:49,10/30/16 17:40,127,6649,1.06171E+11,31484695377,98.87924957,29.32240756,"525,855","121,867","94,579","29,676",0.77858,0.23089
3042154,10/30/16,17:45:16,10/30/16 17:45,35,6957,23227842560,7748790732,21.63261414,7.216623735,"146,683","34,093","25,145","8,295",0.61807,0.20619
3042157,10/30/16,17:50:22,10/30/16 17:50,15,6182,3150188544,2725088628,2.933841705,2.537936557,"62,768","14,622","10,638","3,555",0.19559,0.16920
3042158,10/30/16,17:52:11,10/30/16 17:52,19,6432,11134709760,3820438987,10.37000656,3.558061074,"79,502","18,344","14,196","4,503",0.54579,0.18727
3042159,10/30/16,17:53:05,10/30/16 17:53,15,6267,5843099648,2819716844,5.441810608,2.626065951,"62,558","14,500","10,255","3,555",0.36279,0.17507
3042170,10/30/16,18:10:39,10/30/16 18:10,15,6185,3687923712,2634143569,3.434646606,2.453237371,"62,690","14,632","12,238","3,555",0.22898,0.16355
3042171,10/30/16,18:10:43,10/30/16 18:10,15,6343,3834617856,2725649985,3.571266174,2.538459362,"62,785","14,595","10,736","3,555",0.23808,0.16923
3042174,10/30/16,18:12:09,10/30/16 18:12,15,6453,3621085184,2702737193,3.372398376,2.517120161,"62,725","14,579","10,895","3,555",0.22483,0.16781
3042182,10/30/16,18:19:54,10/30/16 18:19,229,6793,1.95699E+11,56781488506,182.2593231,52.88188207,"960,074","223,750","189,440","54,268",0.79589,0.23093
3042185,10/30/16,18:27:34,10/30/16 18:27,284,6993,2.41817E+11,67421402409,225.2092972,62.79107408,"1,183,297","276,354","252,334","66,708",0.79299,0.22110
3042209,10/30/16,19:08:14,10/30/16 19:08,265,6659,2.20806E+11,64357303846,205.641613,59.93740991,"1,098,450","257,177","272,049","61,819",0.77601,0.22618
3042215,10/30/16,19:22:51,10/30/16 19:22,300,6763,2.43629E+11,72170435822,226.8973274,67.2139561,"1,257,869","294,908","262,204","70,949",0.75632,0.22405
3042216,10/30/16,19:24:29,10/30/16 19:24,138,6438,90512592896,30084880770,84.29642105,28.01872862,"575,501","133,452","113,288","32,556",0.61084,0.20303
3042219,10/30/16,19:26:50,10/30/16 19:26,265,6714,2.14668E+11,64358671165,199.9255791,59.93868333,"1,099,763","255,781","256,733","62,022",0.75444,0.22618
3042264,10/30/16,19:33:14,10/30/16 19:33,194,6478,1.61885E+11,42729307654,150.7670631,39.79476882,"800,981","185,333","154,506","45,177",0.77715,0.20513
3042269,10/30/16,19:43:13,10/30/16 19:43,280,6794,2.38561E+11,68197739766,222.1773338,63.51409458,"1,168,713","272,659","275,326","65,952",0.79349,0.22684
3042343,10/30/16,19:59:56,10/30/16 19:59,300,6837,2.56647E+11,76998434563,239.0209618,71.71038032,"1,249,408","290,869","267,945","70,554",0.79674,0.23903
3042344,10/30/16,20:01:59,10/30/16 20:01,300,7076,2.56939E+11,76097600745,239.2928238,70.87141345,"1,240,553","288,391","244,332","69,971",0.79764,0.23624
3042346,10/30/16,20:04:30,10/30/16 20:04,202,6591,1.73783E+11,51092465558,161.8478355,47.58356657,"840,041","194,575","159,941","47,505",0.80123,0.23556
3042350,10/30/16,20:15:31,10/30/16 20:15,300,6713,2.56882E+11,74856492974,239.2400932,69.71554176,"1,255,987","293,978","292,375","70,916",0.79747,0.23239
